timestamp rx ry rz vx vy vz qx qy qz qw r p y 
1633715934788726 -0.008254810 0.018084083 -6.805872917 -0.009266069 0.005029712 -0.169835925 0.000899249 0.001785414 -0.004381867 0.999988437 0.008084060 -0.000757288 -0.000261708
1633715934840790 -0.008557160 0.019425146 -6.811628342 -0.008599614 0.002779245 -0.164431766 0.000858676 0.001737530 -0.004237812 0.999989152 0.004445882 0.004414663 0.001678918
1633715934888790 -0.008669781 0.021630311 -6.814730167 -0.008039320 0.000931633 -0.158489913 0.000856868 0.001770552 -0.004204025 0.999989331 -0.006106383 -0.000243463 0.000431116
1633715934940855 -0.008740964 0.024177060 -6.816488266 -0.007651034 -0.000176961 -0.102720395 0.000801012 0.000609201 -0.005606811 0.999983788 -0.108451806 0.099825665 -0.003823071
1633715934988855 -0.008783207 0.026332822 -6.814701080 -0.005348224 -0.000086454 -0.038164426 0.000772265 -0.002683292 -0.009057960 0.999955177 -0.158919647 0.156477600 0.002720610
1633715935040920 -0.008682904 0.028247308 -6.809427261 0.000429813 0.002940792 0.071577400 0.000706507 -0.007902346 -0.014354425 0.999865592 -0.248894095 0.242903322 0.002532737
1633715935088920 -0.008238938 0.030119214 -6.799272060 0.010398286 0.009936803 0.172433093 0.000639463 -0.014207775 -0.020693349 0.999684751 -0.256158888 0.257738411 0.005101891
1633715935140985 -0.007194302 0.032258209 -6.782675743 0.024693327 0.020869751 0.315835059 0.000528363 -0.021286080 -0.027742526 0.999388397 -0.288549602 0.288776875 0.004271328
1633715935188985 -0.005483083 0.034761861 -6.760671616 0.042512115 0.036941681 0.438032895 0.000442840 -0.028061809 -0.034452248 0.999012291 -0.253616899 0.263376892 0.006065343
1633715935241050 -0.002618805 0.038129635 -6.730449677 0.063995384 0.055887721 0.601823211 0.000311773 -0.034617927 -0.040851042 0.998565316 -0.253602713 0.256802231 0.009551041
1633715935289050 0.002053477 0.042991910 -6.693332195 0.089198694 0.078274228 0.736076951 0.000135330 -0.040312678 -0.046435878 0.998107493 -0.204858199 0.212269321 0.011949221
1633715935341115 0.008898394 0.049632706 -6.645192146 0.117510088 0.102297820 0.910116196 -0.000084868 -0.045547407 -0.051496711 0.997633994 -0.198461324 0.201250196 0.008232226
1633715935389115 0.016495837 0.056802873 -6.593206406 0.148018107 0.129340693 1.048731446 -0.000304239 -0.049973857 -0.055832740 0.997188628 -0.155562788 0.156262919 0.011344484
1633715935441180 0.026104486 0.065669276 -6.529881954 0.180909634 0.158223659 1.225427389 -0.000623157 -0.053840611 -0.059845820 0.996754348 -0.159205720 0.155909479 0.018356536
1633715935489180 0.036456577 0.075131595 -6.463397026 0.214407057 0.188638553 1.363599539 -0.000964070 -0.057144869 -0.063379198 0.996351659 -0.125667259 0.117358744 0.016452461
1633715935541245 0.049357381 0.086832374 -6.385254860 0.253362745 0.224298209 1.501745224 -0.001338745 -0.060025174 -0.066585794 0.995972753 -0.133188277 0.116185367 0.018240089
1633715935589245 0.063084543 0.099281184 -6.306993008 0.293505222 0.261593074 1.606515408 -0.001736650 -0.062603086 -0.069523990 0.995612502 -0.100816794 0.082424618 0.016494596
1633715935641310 0.080111481 0.114745580 -6.218220234 0.342610091 0.308894753 1.677679181 -0.002138342 -0.064765289 -0.072096922 0.995290399 -0.110822663 0.091622651 0.014365095
1633715935689310 0.099156298 0.131100222 -6.133520603 0.391537845 0.356667310 1.713779926 -0.002520564 -0.066565946 -0.074139714 0.995020568 -0.051543672 0.045899738 0.012406875
1633715935741376 0.122855328 0.151331291 -6.040697098 0.449009806 0.414024085 1.721419811 -0.002913108 -0.067579046 -0.075340942 0.994860947 -0.052587930 0.041505672 0.012889053
1633715935789376 0.147294194 0.172641024 -5.954674721 0.503712714 0.467884749 1.715699911 -0.003248497 -0.067880765 -0.075937614 0.994794011 0.010976622 -0.021243304 0.014336701
1633715935841441 0.176378995 0.198649347 -5.862807274 0.563744068 0.528168201 1.687568307 -0.003618906 -0.067175522 -0.075386442 0.994882584 0.024282238 -0.032057151 0.011353143
1633715935889441 0.205866665 0.225376338 -5.779427528 0.618051291 0.582459450 1.657816172 -0.003798750 -0.065947630 -0.074310467 0.995045006 0.074110851 -0.078566886 0.003768584
1633715935941506 0.240474835 0.257230103 -5.691632271 0.676004648 0.641847610 1.605943084 -0.003959020 -0.063763075 -0.072257899 0.995337903 0.076226242 -0.082919218 0.006551176
1633715935989506 0.274941832 0.289277226 -5.613001347 0.726767480 0.693136215 1.561042786 -0.004019021 -0.061414424 -0.070000373 0.995646656 0.115629278 -0.124661580 -0.000155878
1633715936041571 0.314754516 0.326714188 -5.530842304 0.778841078 0.747144818 1.492354989 -0.003991547 -0.058206156 -0.066865548 0.996054769 0.122959390 -0.121132962 -0.002459397
1633715936089571 0.356306911 0.362413019 -5.457821846 0.823146999 0.791208029 1.435093760 -0.003888171 -0.055003673 -0.063685775 0.996445477 0.150679186 -0.152374864 -0.007982582
1633715936141636 0.404537857 0.402886063 -5.382348537 0.869213045 0.835364461 1.353036523 -0.003704944 -0.050872292 -0.059657663 0.996914923 0.157357335 -0.161423758 -0.009434282
1633715936189636 0.450765640 0.442240685 -5.316102505 0.906290531 0.870403826 1.286499500 -0.003451732 -0.046677683 -0.055759329 0.997346640 0.171221375 -0.191095427 -0.017910665
1633715936241701 0.501933992 0.487035513 -5.248525620 0.941967249 0.905775368 1.192113996 -0.003178593 -0.041282140 -0.051157296 0.997831941 0.181223631 -0.222070664 -0.015044992
1633715936289701 0.550419152 0.529939651 -5.190248966 0.967360020 0.932056248 1.116722345 -0.002853631 -0.035817076 -0.046609029 0.998266816 0.195154041 -0.230330735 -0.017288420
1633715936341766 0.603560090 0.577981949 -5.132089615 0.988854945 0.955426335 1.010750651 -0.002492353 -0.029329348 -0.040887266 0.998730123 0.238555804 -0.268020868 -0.016986461
1633715936389766 0.653254151 0.623306215 -5.082861423 1.001157403 0.970189929 0.927929699 -0.002153824 -0.022919497 -0.035038710 0.999120831 0.239229217 -0.265213996 -0.018463418
1633715936441831 0.707099438 0.673228562 -5.034349918 1.006336093 0.979532123 0.818242669 -0.001744944 -0.015783189 -0.028377695 0.999471188 0.273391306 -0.287219614 -0.021729058
1633715936489831 0.760203123 0.719141662 -4.992947578 1.006062984 0.980921268 0.734882116 -0.001398926 -0.009140654 -0.022044279 0.999714255 0.256364197 -0.265779525 -0.016694259
1633715936541897 0.818514287 0.768722594 -4.952711582 0.996987700 0.974141300 0.636325777 -0.001069522 -0.002404780 -0.015403362 0.999877930 0.255556583 -0.263244480 -0.016193638
1633715936589897 0.871368289 0.814082444 -4.919847488 0.983033895 0.961083829 0.564417601 -0.000688141 0.003597968 -0.009656815 0.999946654 0.221939862 -0.236912087 -0.016554764
1633715936641962 0.926493108 0.862610281 -4.888626099 0.961029410 0.941238999 0.483830154 -0.000415113 0.009664861 -0.004115859 0.999944806 0.207256615 -0.233134344 -0.015138935
1633715936689962 0.975905001 0.906437516 -4.863110542 0.935065150 0.918567538 0.428123206 -0.000149018 0.014867797 0.000371694 0.999889374 0.163299844 -0.198649049 -0.015197400
1633715936742027 1.027001500 0.952773213 -4.839036465 0.901283383 0.889711380 0.367019266 0.000094368 0.019848857 0.004624910 0.999792278 0.162453711 -0.189096421 -0.012107520
1633715936790027 1.072288632 0.994182229 -4.819441319 0.867093265 0.859826326 0.325219661 0.000222606 0.024033662 0.008246660 0.999677122 0.133998647 -0.156076178 -0.007730564
1633715936830027 1.108308554 1.027647257 -4.804703236 0.835898340 0.833453834 0.291420788 0.000270994 0.027035559 0.010947640 0.999574542 0.135302067 -0.148181960 -0.002837174
1633715936890093 1.162538052 1.076438785 -4.782751560 0.787348092 0.790260732 0.255518824 0.000351320 0.031120405 0.014854754 0.999405205 0.118996479 -0.118139274 -0.005206565
