timestamp rx ry rz vx vy vz qx qy qz qw r p y 
1630016024648209 -0.197928756 0.108426981 -7.003582954 0.051706355 0.011766266 0.008886778 0.000755668 0.001401316 -0.003630583 0.999992132 0.000340493 0.000414413 0.000767539
1630016024696209 -0.194905788 0.108535029 -7.003479004 0.050104361 0.010895650 0.009594955 0.000756849 0.001427324 -0.003560990 0.999992430 0.002708615 0.002374270 -0.001810718
1630016024748200 -0.191457093 0.108290598 -7.003376007 0.048681870 0.010550927 0.011795862 0.000780464 0.001431881 -0.003347624 0.999993145 0.019505505 -0.008961229 0.000894135
1630016024796200 -0.187891945 0.107450530 -7.002348900 0.045454081 0.008487833 0.054583445 0.000691748 0.005108233 0.000926364 0.999986291 0.333736628 -0.298293859 0.006226046
1630016024848192 -0.184609130 0.106643572 -6.998304844 0.037042361 -0.000114377 0.115917407 0.000319826 0.015974475 0.012683838 0.999791920 0.510170698 -0.474623919 0.017498733
1630016024896192 -0.182249129 0.105368368 -6.991190434 0.020581681 -0.017993387 0.209383085 -0.000213956 0.030374432 0.027713735 0.999154329 0.745633781 -0.705258787 0.022651345
1630016024948183 -0.181150317 0.102901526 -6.978367329 -0.011782981 -0.052131265 0.308510810 -0.001044929 0.050211851 0.047963317 0.997585773 0.753884256 -0.761875510 0.031894572
1630016024996183 -0.181952104 0.098849960 -6.961529255 -0.051280927 -0.094310917 0.431080282 -0.001950590 0.069444500 0.066829786 0.995342970 0.825062692 -0.846570194 0.042691205
1630016025048175 -0.185532093 0.091995709 -6.936749458 -0.111980774 -0.155787110 0.552762687 -0.003148343 0.090529837 0.086991936 0.992082119 0.701701641 -0.743619859 0.048261799
1630016025096175 -0.191880792 0.082690939 -6.907656670 -0.174242705 -0.219517648 0.693771541 -0.004466646 0.107777759 0.103095435 0.988805056 0.683447182 -0.721931279 0.062474258
1630016025148166 -0.201382428 0.069128662 -6.869586945 -0.257077932 -0.303314239 0.829048514 -0.006085980 0.124568328 0.118533134 0.985086620 0.504411280 -0.556492627 0.068373829
1630016025196166 -0.212492108 0.052941736 -6.829116344 -0.333837062 -0.382147938 0.979294598 -0.007776859 0.137179285 0.129782408 0.981976509 0.485451698 -0.524287522 0.078901589
1630016025248157 -0.229672700 0.030883141 -6.776650906 -0.432056516 -0.480896652 1.119530320 -0.009880235 0.149214298 0.140468180 0.978726864 0.348976761 -0.388000518 0.087252699
1630016025296157 -0.250365913 0.005886636 -6.721678257 -0.525381625 -0.574268758 1.256481767 -0.011995045 0.158432320 0.148310214 0.976093948 0.370366871 -0.394920856 0.090747058
1630016025348150 -0.278580427 -0.026433313 -6.654608727 -0.638981700 -0.685783327 1.386386514 -0.014494084 0.167501524 0.156136498 0.973321438 0.256067991 -0.288681746 0.102498263
1630016025396150 -0.310486495 -0.061894968 -6.587982655 -0.764471054 -0.809754312 1.453307629 -0.016923251 0.175065607 0.162505507 0.970905602 0.314839453 -0.339610785 0.103950471
1630016025448146 -0.352613896 -0.107458442 -6.512822151 -0.914448738 -0.958978295 1.500249863 -0.019692391 0.182258263 0.168499336 0.968505085 0.164229065 -0.187182009 0.112692319
1630016025496146 -0.398932427 -0.156760260 -6.441846848 -1.069647193 -1.112086415 1.508683562 -0.022150245 0.186884537 0.171768457 0.966994941 0.163262919 -0.188405171 0.106784768
1630016025548145 -0.458375812 -0.217009932 -6.365703583 -1.241581678 -1.279378176 1.513967872 -0.024650568 0.190137058 0.173615053 0.965969980 0.001490982 -0.020133836 0.093993016
1630016025596145 -0.522038937 -0.278398693 -6.297680378 -1.407962680 -1.439722180 1.491326928 -0.026656190 0.190843567 0.173034102 0.965881705 0.003375255 -0.018771881 0.085147306
1630016025648144 -0.599929988 -0.354308695 -6.223906040 -1.583584666 -1.607260108 1.474558115 -0.028466070 0.190125972 0.171428099 0.966257930 -0.115018636 0.114942595 0.060573895
1630016025696144 -0.679964483 -0.432377994 -6.157010078 -1.748111844 -1.765454412 1.435864806 -0.029761571 0.187607393 0.168802351 0.967173040 -0.069232114 0.111017399 0.042947676
1630016025748142 -0.775341272 -0.525924981 -6.085820198 -1.915110469 -1.926145792 1.407639861 -0.030862514 0.183986843 0.165950954 0.968326747 -0.152830407 0.207472876 0.026147563
1630016025796142 -0.870985329 -0.619764209 -6.021475792 -2.066373110 -2.073238611 1.365781426 -0.031425755 0.179314926 0.162384048 0.969788730 -0.128317326 0.201294258 0.007369881
1630016025848143 -0.982438505 -0.729554892 -5.953444481 -2.215698242 -2.218984127 1.335568905 -0.031600866 0.173558652 0.158136174 0.971530616 -0.207956418 0.278647989 -0.014906990
1630016025896143 -1.092092633 -0.837616384 -5.892393112 -2.349977255 -2.350014925 1.288751960 -0.031325974 0.166995868 0.153042883 0.973503470 -0.209847078 0.278811187 -0.027668076
1630016025948146 -1.221240163 -0.958684623 -5.828021526 -2.482143879 -2.476773262 1.252529383 -0.030512817 0.159071937 0.146665439 0.975835264 -0.293651283 0.359621853 -0.045723204
1630016025996146 -1.351031780 -1.071948767 -5.770444393 -2.600540400 -2.584942102 1.199295044 -0.029304689 0.150134519 0.139180750 0.978381157 -0.318688214 0.398077697 -0.060497008
