timestamp rx ry rz vx vy vz qx qy qz qw r p y 
49947802502 -0.053633478 0.025349390 -1.978722215 0.048175149 -0.009271428 -0.022980813 0.003289498 0.004356183 0.005317162 0.999971032 0.000736066 0.001156843 -0.001827564
49947854538 -0.054740880 0.026119517 -1.984089375 0.046960399 -0.012300061 -0.286296368 0.003195807 0.003852074 0.004810581 0.999975979 -0.036026288 0.073880762 0.000583434
49947902538 -0.056845721 0.027155979 -2.002018213 0.049674619 -0.013815667 -0.469628841 0.003206806 -0.007698841 0.008286329 0.999930918 0.397818625 1.016300082 -0.016368303
49947962538 -0.057174347 0.027612485 -2.032185078 0.100665592 -0.034287363 -0.619786620 0.004406097 -0.064135626 0.031599324 0.997431040 0.986614466 2.434136152 -0.075539373
49948002538 -0.053633071 0.026333690 -2.060228825 0.208123386 -0.083033994 -0.825232506 0.005887889 -0.110967375 0.049639303 0.992566168 0.789433599 2.164910793 -0.101241782
49948054538 -0.039971091 0.020682324 -2.109309912 0.427449524 -0.178853229 -1.079264879 0.007715602 -0.159466997 0.066658825 0.984920084 0.551846445 1.613414764 -0.088525951
49948102538 -0.016303111 0.010788573 -2.163832903 0.647757471 -0.269499183 -1.194648862 0.009231829 -0.188586310 0.076353155 0.979040444 0.290820509 0.884631217 -0.070969716
49948154538 0.021397140 -0.004733991 -2.226133347 0.872331321 -0.356708318 -1.216509938 0.010427039 -0.196710393 0.077198185 0.977362096 -0.242839605 -0.300735891 -0.059805926
49948202538 0.066220187 -0.022802686 -2.284067631 1.055719018 -0.422185063 -1.207618833 0.011002652 -0.175847247 0.065319531 0.982186377 -0.632508814 -1.296011090 -0.043415502
49948254538 0.121201634 -0.043877807 -2.346635103 1.204618931 -0.467846483 -1.176148772 0.011135836 -0.137056738 0.047095899 0.989380300 -0.703244925 -1.626853943 -0.016351638
49948302538 0.176330522 -0.064034566 -2.403384447 1.300921440 -0.489947110 -1.158029437 0.010772210 -0.097930275 0.030435309 0.994669437 -0.706183255 -1.728443384 0.002375847
49948354538 0.241526127 -0.087268233 -2.465382576 1.365314245 -0.495555103 -1.190001011 0.010003451 -0.048300229 0.008657400 0.998745322 -0.864832640 -1.995364428 0.008547591
49948402538 0.303708524 -0.108527191 -2.523776054 1.373581648 -0.477208376 -1.207095146 0.009130947 -0.004140748 -0.010592571 0.999893725 -0.697752118 -1.670568109 0.013271512
49948454538 0.371229351 -0.130624264 -2.586903334 1.337998271 -0.441415340 -1.195137143 0.008161043 0.031214604 -0.024814900 0.999171317 -0.407425702 -1.104697585 0.027376402
49948502538 0.431382865 -0.149140984 -2.645462036 1.271980166 -0.393933415 -1.238246679 0.007331902 0.058013957 -0.036018260 0.997638941 -0.520846844 -1.169193506 0.009206396
49948554538 0.492939383 -0.166693211 -2.711124420 1.173261046 -0.330701470 -1.264788628 0.006926307 0.085628413 -0.048832834 0.995105684 -0.402664453 -0.913270414 -0.004462885
49948602538 0.545080304 -0.179963470 -2.771928072 1.069072127 -0.268057436 -1.245269537 0.006770574 0.102009326 -0.055920564 0.993187368 -0.189440787 -0.486581415 -0.002550917
49948654538 0.593743503 -0.190417305 -2.838527918 0.930328071 -0.188561872 -1.276674390 0.006861755 0.114414334 -0.061472069 0.991505742 -0.313622087 -0.615429223 -0.020698020
49948702538 0.630819201 -0.195947796 -2.902841091 0.787715614 -0.108193621 -1.309955239 0.007470611 0.130217925 -0.069603145 0.989011049 -0.313738883 -0.627984285 -0.035137106
