timestamp rx ry rz vx vy vz qx qy qz qw r p y 
40129860542 0.014276539 -0.027036045 -1.916059971 -0.006730950 0.029361017 -0.047999885 0.002053677 -0.023966605 0.010267187 0.999657929 0.869797587 1.701548934 -0.084782466
40129960542 0.021689622 -0.027856939 -1.933757186 0.213920325 -0.078339301 -0.506137729 0.006994135 -0.127452746 0.052426908 0.990433455 0.571738482 1.772454739 -0.096407190
40130060542 0.065838203 -0.045296751 -2.003794432 0.668387711 -0.272102386 -0.887653291 0.009904457 -0.196697637 0.071534336 0.977801085 0.030785475 0.600544751 -0.075101018
40130160542 0.148429170 -0.079082325 -2.088136673 1.046128988 -0.406164795 -0.907324135 0.010222123 -0.166083992 0.048695337 0.984855592 -0.661408544 -1.359796762 -0.035115689
40130260542 0.260720700 -0.121792816 -2.172589302 1.266605020 -0.455952197 -0.922437429 0.008764006 -0.087830395 0.013416192 0.996006608 -0.862158418 -1.914333224 -0.004101925
40130360542 0.387331784 -0.165462658 -2.263431072 1.303347111 -0.422197670 -0.975777268 0.006407362 0.000124831 -0.023838067 0.999695301 -0.513782918 -1.369912028 0.013452278
40130460542 0.510109782 -0.202542797 -2.359736443 1.184971213 -0.326239258 -1.058981538 0.004806883 0.058924306 -0.047805522 0.997105598 -0.507281005 -1.129564404 -0.008267069
40130560542 0.617065012 -0.226433232 -2.461090326 0.971843660 -0.195028201 -1.076467991 0.004552179 0.094836421 -0.062699988 0.993505895 -0.201555774 -0.483765811 -0.020193364
40130660542 0.699468613 -0.235594243 -2.569251537 0.688193321 -0.030083863 -1.156024575 0.005905483 0.125771418 -0.078011110 0.988969684 -0.213114783 -0.488821834 -0.043065734
40130760542 0.752554834 -0.228344738 -2.681368589 0.366246462 0.149546936 -1.200665474 0.007788093 0.143901661 -0.085454844 0.985864699 -0.281547099 -0.555855751 -0.056901116
40130860542 0.771605730 -0.202497363 -2.800107241 0.023738232 0.337094843 -1.194879532 0.010264946 0.163360000 -0.092932954 0.982126057 0.000525233 -0.114812374 -0.055271365
40130960542 0.752402186 -0.160239831 -2.918265104 -0.365670502 0.543274224 -1.261837125 0.012871830 0.178069651 -0.098527864 0.978988171 -0.118660934 -0.309929430 -0.064286426
40131060542 0.695762634 -0.098421216 -3.037581444 -0.733030975 0.732550263 -1.230124950 0.014986425 0.180838481 -0.097464256 0.978556991 -0.007575781 -0.027233614 -0.043005697
40131160542 0.601632059 -0.016534032 -3.159797430 -1.111114740 0.927276015 -1.249267936 0.017030155 0.186529547 -0.099781305 0.977220714 0.035420939 0.035919935 -0.038050286
40131260542 0.472550839 0.083962999 -3.278943539 -1.460071802 1.104991913 -1.240917683 0.018119475 0.180137902 -0.095831707 0.978794336 -0.020732377 -0.020387063 -0.023279758
40131360542 0.309401959 0.199767083 -3.396147966 -1.779755592 1.265386105 -1.208859086 0.018632252 0.176438302 -0.093215585 0.979710817 0.153700411 0.267427236 -0.000571115
40131460542 0.115147434 0.331511736 -3.512936115 -2.092947483 1.421548843 -1.244947314 0.018497810 0.169824839 -0.090109117 0.981171668 0.048194200 0.112555683 0.007547087
40131560542 -0.107679419 0.478272080 -3.630696297 -2.356997013 1.551211119 -1.222750664 0.017726073 0.156778917 -0.083370201 0.983949006 0.122493304 0.276704431 0.024228241
40131660542 -0.355654806 0.638004541 -3.750211716 -2.586494446 1.664570451 -1.219614029 0.016519699 0.142987922 -0.077063628 0.986581385 0.192040429 0.393990576 0.032751828
40131760542 -0.628902197 0.808846533 -3.865676165 -2.768802166 1.751334429 -1.212796688 0.014623218 0.121078141 -0.066237845 0.990322590 0.194905683 0.418974876 0.043278858
40131860542 -0.917645454 0.987379670 -3.981411934 -2.893214703 1.809080362 -1.187136412 0.012267412 0.096908048 -0.054285202 0.993736148 0.286280960 0.556278467 0.055070352
40131960542 -1.214905620 1.170356035 -4.098005772 -2.963253021 1.838326693 -1.207398534 0.009698495 0.067717925 -0.039895989 0.996859372 0.299909085 0.612322509 0.056614079
40132060542 -1.514807582 1.354579568 -4.215456486 -2.965421438 1.833061695 -1.219142318 0.007143896 0.034773108 -0.022996021 0.999105096 0.389606088 0.767006993 0.054206897
40132160542 -1.814531922 1.535314083 -4.334291935 -2.897490025 1.789661527 -1.218252182 0.004921178 -0.002084095 -0.004056390 0.999977469 0.339914083 0.647577286 0.045247626
40132256542 -2.080526590 1.696200132 -4.446034908 -2.766717434 1.714318871 -1.268435001 0.003750463 -0.040715147 0.016154869 0.999033153 0.470064431 0.936245739 0.015889373
40132356542 -2.350745201 1.861378193 -4.571824551 -2.542666435 1.589574575 -1.280389547 0.003677873 -0.083744802 0.039993510 0.995677590 0.468771696 0.768386185 -0.003871422
40132456542 -2.594566822 2.012515783 -4.695654869 -2.264967203 1.430976152 -1.219418883 0.004532248 -0.111176051 0.058294035 0.992079198 0.228478089 0.302496016 -0.007370352
40132556542 -2.812510729 2.148672581 -4.805401325 -1.979570627 1.263113737 -1.113548398 0.005632670 -0.117890805 0.065853938 0.990824580 0.149795815 0.104523122 -0.013317218
40132656542 -3.001475811 2.267859697 -4.904429913 -1.697300434 1.089134574 -0.994175851 0.007158476 -0.125542849 0.074164502 0.989286363 0.170470729 0.183751047 -0.025438575

40139844542 0.010552407 -0.030203588 -2.008513689 -0.016273746 0.040700290 -0.012393679 0.000599605 -0.005493329 0.001010531 0.999984264 0.004873759 -0.015140552 -0.001162201
40139944542 0.010911757 -0.025917158 -2.006050825 -0.009991256 0.036022440 -0.014739748 0.000643494 -0.004665939 0.001140781 0.999988317 0.002773684 -0.016072784 -0.000650119
40140044542 0.011374836 -0.022172652 -2.004135132 -0.005938691 0.030638162 -0.016519688 0.000682535 -0.004021565 0.001224634 0.999991000 0.002766997 -0.012836081 -0.000745102
40140144542 0.010621003 -0.018716956 -2.001923323 -0.003995606 0.026602693 -0.016689727 0.000681320 -0.003723233 0.001047102 0.999992371 -0.004703647 -0.003105743 0.000154461
40140244542 0.009446611 -0.015567555 -1.999066472 -0.001824176 0.023182498 -0.017268382 0.000679591 -0.003718441 0.000969689 0.999992371 0.002937471 -0.000053435 0.001243387
40140344542 0.008776193 -0.012979585 -1.996694446 0.001057754 0.018621227 -0.018982016 0.000630443 -0.003728624 0.000936990 0.999992430 -0.001406848 0.000576074 0.005548474
40140444542 0.008719486 -0.010939071 -1.994170427 0.017328080 0.007322739 -0.017090404 0.002481709 -0.041113213 0.020137338 0.998948455 1.028703094 2.185199738 -0.098856479
40140544542 0.020846225 -0.013928390 -2.015782595 0.300951868 -0.131065369 -0.543701649 0.006995520 -0.142676562 0.058782637 0.987997532 0.571128488 1.782228470 -0.087818101
40140644542 0.073907755 -0.034840506 -2.087000370 0.766518414 -0.323520720 -0.855590343 0.009014713 -0.202652037 0.073326692 0.976460040 -0.120808423 0.271607637 -0.068573348
40140744542 0.169593185 -0.072394699 -2.169791937 1.133973122 -0.448103786 -0.854651809 0.009200849 -0.159806013 0.046138044 0.986026704 -0.700764537 -1.507899880 -0.031838994
40140844542 0.293494433 -0.118317209 -2.251580954 1.334493279 -0.486528397 -0.888580620 0.007830595 -0.071337931 0.007166264 0.997395754 -0.905408680 -2.105877638 -0.009546766
40140956542 0.440030992 -0.168298692 -2.351652622 1.321071148 -0.427421778 -0.934391439 0.005359262 0.023909159 -0.031347718 0.999208152 -0.431749642 -1.191025257 0.010733603
40141044542 0.546413362 -0.200210065 -2.436268091 1.176757097 -0.329878479 -1.026474476 0.004402683 0.074913174 -0.052719627 0.995785832 -0.425980777 -0.992296457 -0.014451896
40141144542 0.649383426 -0.225022614 -2.537328243 0.934031248 -0.185629651 -1.064685345 0.004707535 0.105284855 -0.065852523 0.992248237 -0.306370914 -0.586098254 -0.026999688
40141244542 0.725453258 -0.234058455 -2.646209002 0.617391884 -0.004912171 -1.176156044 0.006614999 0.136092424 -0.081785947 0.987292409 -0.364013970 -0.687740982 -0.061106931
