timestamp rx ry rz vx vy vz qx qy qz qw r p y 
1629934494570829 -0.003947670 -0.113205485 -1.917833805 -0.003764980 0.076332547 -0.054006908 0.001044410 -0.002435183 -0.002223701 0.999994040 -0.006287624 0.009646351 0.001351207
1629934494622913 -0.003618249 -0.113186620 -1.918345928 -0.004556863 0.078325421 -0.055431888 0.001043279 -0.002597345 -0.002412796 0.999993205 -0.005905231 0.006728710 -0.001475679
1629934494670913 -0.003416555 -0.112723939 -1.919034362 -0.005876243 0.080047429 -0.056573622 0.001054637 -0.002736056 -0.002531477 0.999992549 -0.004768994 -0.000401717 0.001351385
1629934494722995 -0.003416086 -0.111244150 -1.921669364 -0.009230068 0.083528742 -0.112728372 0.001201972 0.002730365 -0.006561439 0.999974012 -0.304152787 -0.416923523 -0.006941326
1629934494770995 -0.003780753 -0.109267801 -1.927308917 -0.020257460 0.094092153 -0.165147483 0.001472803 0.015096379 -0.015226121 0.999769092 -0.365108907 -0.548158228 -0.014996715
1629934494823078 -0.003498122 -0.109204210 -1.935974002 -0.050890367 0.117990769 -0.263650537 0.001972571 0.033397075 -0.027519295 0.999061286 -0.571071208 -0.842416763 -0.021694219
1629934494871078 -0.004885205 -0.108039737 -1.948117018 -0.099684030 0.154815659 -0.338592261 0.002593528 0.053812422 -0.041053135 0.997703493 -0.516310573 -0.805906653 -0.034827154
1629934494923162 -0.010217171 -0.102960266 -1.966531754 -0.180824980 0.215490609 -0.455266863 0.003464433 0.075454548 -0.055233628 0.995612383 -0.584302545 -0.872045755 -0.039734934
1629934494971162 -0.019534290 -0.094749741 -1.988683462 -0.276116669 0.284617454 -0.535803437 0.004473532 0.094458468 -0.067607835 0.993220508 -0.432738692 -0.695534885 -0.045097634
1629934495023178 -0.035843436 -0.080644719 -2.018053532 -0.407095075 0.378906012 -0.659160614 0.005703879 0.112042040 -0.078960456 0.990544975 -0.450258166 -0.663915873 -0.052755680
1629934495071178 -0.057296466 -0.062819794 -2.050000668 -0.536507905 0.471323639 -0.731828034 0.006923036 0.125310451 -0.087505125 0.988226891 -0.271740794 -0.433376461 -0.053137302
1629934495123265 -0.088403113 -0.037450105 -2.089771509 -0.700670958 0.586233616 -0.848960757 0.008290293 0.136229962 -0.094387136 0.986135840 -0.285818100 -0.423536420 -0.054738443
1629934495171265 -0.124753632 -0.008497462 -2.131048441 -0.849789083 0.690869808 -0.911948860 0.009594419 0.144006297 -0.099352583 0.984529912 -0.131157890 -0.207820132 -0.057929158
1629934495223351 -0.169976816 0.023958424 -2.176583529 -1.026423573 0.812236249 -1.019123673 0.010976044 0.149452090 -0.102678619 0.983362019 -0.163215593 -0.241279468 -0.052913934
1629934495271351 -0.219339952 0.058748178 -2.222369432 -1.181758404 0.918935478 -1.080842733 0.012254062 0.153764606 -0.105388425 0.982394874 -0.058721464 -0.094070695 -0.047249191
1629934495323436 -0.282372385 0.104068518 -2.277235746 -1.365833879 1.046089768 -1.193850636 0.013574139 0.156946450 -0.107419707 0.981653988 -0.125036761 -0.167608693 -0.048881877
1629934495371436 -0.349084646 0.152138472 -2.332808495 -1.526854515 1.157622933 -1.262720346 0.014740400 0.160095185 -0.109545186 0.980893493 -0.046322659 -0.066981450 -0.043700777
1629934495423451 -0.431003869 0.211676314 -2.398483515 -1.713882446 1.288231492 -1.377158761 0.015859397 0.162627116 -0.111153089 0.980278552 -0.091026723 -0.127538726 -0.041140333
1629934495471451 -0.515091717 0.272807807 -2.463481188 -1.871750474 1.398263216 -1.433368683 0.016749552 0.164462641 -0.112152323 0.979843557 0.005841290 0.002157125 -0.034534104
1629934495523535 -0.615429282 0.345994771 -2.538362503 -2.053022385 1.523654699 -1.531587720 0.017566312 0.164834440 -0.112097532 0.979773104 -0.023539465 -0.036540110 -0.029577626
1629934495571535 -0.716181755 0.419376194 -2.611172438 -2.202863216 1.626756907 -1.574518204 0.018180039 0.164404303 -0.111543670 0.979897380 0.073360436 0.100368753 -0.021291455
1629934495623621 -0.830995560 0.502811551 -2.692153215 -2.366731167 1.740323424 -1.650460005 0.018583842 0.161912352 -0.109588861 0.980525076 0.057675447 0.078043304 -0.013846586
1629934495671621 -0.943833411 0.584729970 -2.769890308 -2.501362562 1.834609270 -1.685824752 0.018784702 0.159194216 -0.107615098 0.981184661 0.123816803 0.174491256 -0.006423442
1629934495723706 -1.074242115 0.679530442 -2.857131958 -2.647200108 1.936126232 -1.751124978 0.018842192 0.154771358 -0.104457282 0.982231855 0.106763355 0.163682967 0.001163053
1629934495771706 -1.201265454 0.771807551 -2.940306664 -2.765994072 2.018363953 -1.778985620 0.018731365 0.150199205 -0.101310074 0.983272970 0.167471781 0.247662187 0.009608118
1629934495823723 -1.345821261 0.876846313 -3.032601833 -2.889239788 2.103664637 -1.825538516 0.018407052 0.143595293 -0.096727364 0.984726071 0.167604074 0.263316065 0.018227730
1629934495871723 -1.484757185 0.977728665 -3.119627714 -2.985938549 2.170203686 -1.840327859 0.017872218 0.136627302 -0.091973491 0.986181796 0.231508717 0.341198891 0.022420106
1629934495923739 -1.640779853 1.090963960 -3.215170145 -3.081674814 2.235167742 -1.865236998 0.017026775 0.127302185 -0.085535541 0.988022268 0.256696969 0.376923889 0.035781998
1629934495971739 -1.788991570 1.198421836 -3.304522038 -3.152871609 2.283114672 -1.865381598 0.016097678 0.117498375 -0.078849271 0.989806950 0.302601099 0.451284677 0.043745779
1629934496023759 -1.951787353 1.317359328 -3.401877642 -3.215090513 2.325143337 -1.866787672 0.014987569 0.104836531 -0.070256457 0.991891563 0.351766229 0.526943326 0.047014602
1629934496071759 -2.104368925 1.428967476 -3.491706371 -3.255513191 2.351227045 -1.852186441 0.013854643 0.091608338 -0.061466973 0.993799686 0.376262993 0.574911296 0.047261350
1629934496123779 -2.272114277 1.551293969 -3.588035822 -3.282934904 2.367825747 -1.830465436 0.012481606 0.075352341 -0.050491575 0.995799661 0.452466905 0.677235365 0.054825276
1629934496171779 -2.427987576 1.664837003 -3.675973892 -3.290888071 2.370683193 -1.798025370 0.011132495 0.058733694 -0.039312176 0.997437239 0.470828891 0.712074101 0.060696889
1629934496223799 -2.597339392 1.787867665 -3.769326925 -3.281169176 2.361043453 -1.757232189 0.009655656 0.039514914 -0.026200404 0.998828769 0.529174984 0.773820043 0.054111872
1629934496271799 -2.752945900 1.900860906 -3.853674173 -3.255050421 2.340781689 -1.711834311 0.008385813 0.020773383 -0.013432077 0.999658823 0.511692882 0.764255822 0.050962053
1629934496323820 -2.920016289 2.021979570 -3.942375898 -3.208595753 2.306880236 -1.657332778 0.007156317 0.000617139 0.000308285 0.999974191 0.535259902 0.797166109 0.039978966
1629934496371820 -3.071859360 2.132056952 -4.021321297 -3.150641918 2.264179230 -1.602660179 0.006236083 -0.017535396 0.012798386 0.999744892 0.490553230 0.722779095 0.032299377
1629934496423843 -3.233185768 2.248062372 -4.103744984 -3.071816206 2.207006693 -1.535951853 0.005456805 -0.035563596 0.025402909 0.999029577 0.481664985 0.682800889 0.025586825
1629934496471843 -3.378320932 2.352288723 -4.176517010 -2.987607956 2.145755053 -1.470881224 0.004935598 -0.050926663 0.036410071 0.998026371 0.417636514 0.594432175 0.014102483
1629934496523868 -3.530829668 2.461818218 -4.251190186 -2.884227753 2.069774628 -1.394211888 0.004646929 -0.065961249 0.047265768 0.996691227 0.412727088 0.577731192 0.004832845
1629934496571868 -3.666703701 2.559415340 -4.316407204 -2.778862715 1.993643165 -1.322919607 0.004627625 -0.078568630 0.056370940 0.995302975 0.346360564 0.485207826 -0.006282276
1629934496623892 -3.808042049 2.660957575 -4.383043289 -2.655895948 1.904551506 -1.239219069 0.004864017 -0.090419322 0.064954296 0.993771493 0.330312222 0.451709986 -0.013762410
1629934496671892 -3.932770967 2.750549078 -4.440775394 -2.535627365 1.816992879 -1.162992477 0.005286403 -0.100208014 0.071971573 0.992345929 0.251786768 0.360203564 -0.019360797
1629934496723919 -4.061279774 2.842843771 -4.499149799 -2.400560617 1.719143271 -1.074674606 0.005895989 -0.109134637 0.078294493 0.990921199 0.247080833 0.342617005 -0.027050963
1629934496771919 -4.173628807 2.923540354 -4.549027920 -2.269974232 1.624809623 -0.995812237 0.006597425 -0.116677657 0.083605967 0.989622653 0.192899197 0.280249983 -0.030145984
1629934496823947 -4.290099144 3.005037069 -4.600215912 -2.127309799 1.521557808 -0.905627668 0.007461573 -0.123370029 0.088343106 0.988392472 0.185341775 0.261787325 -0.038177971
